name,address,phone,category,sub_category,lat,lon,address_jibun,address_road,region_depth_2,phone_kakao,category_kakao,place_url,search_method,region,enrich_done
감귤향기,제주특별자치도 제주시 한경면 금등대안1길 81,010-2080-4343,숙박,생활숙박업,33.2725405656841,126.610266181786,제주특별자치도 서귀포시 신효동 494,제주특별자치도 서귀포시 하신상로 170,서귀포시,010-2080-4343,여행 > 숙박 > 펜션,http://place.map.kakao.com/23121603,keyword,남부,Y
고바진인제주,제주특별자치도 제주시 애월읍 천덕로 238. 가동. 나동,064-733-5212,숙박,생활숙박업,33.4329353238982,126.324285631566,제주특별자치도 제주시 애월읍 납읍리 2513-1,제주특별자치도 제주시 애월읍 천덕로 238,제주시,064-733-5212,여행 > 숙박 > 펜션,http://place.map.kakao.com/537356839,address,서부,Y
골댕이하우스,제주특별자치도 제주시 애월읍 하소로 784-2. 제9호동 901호,,숙박,생활숙박업,33.4151474336644,126.396498265125,제주특별자치도 제주시 애월읍 유수암리 2920-1,제주특별자치도 제주시 애월읍 하소로 784-2,제주시,,,,address,서부,Y
공간7,제주특별자치도 제주시 구좌읍 번영로 2133-50. 7~12동,064-782-4994,숙박,생활숙박업,33.4339051309493,126.751126039495,제주특별자치도 제주시 구좌읍 송당리 2656,제주특별자치도 제주시 구좌읍 번영로 2133-50,제주시,064-782-4994,여행 > 숙박,http://place.map.kakao.com/1597109515,address,북부,Y
광령포레하우스302호,제주특별자치도 제주시 애월읍 광령평화10길 65-4. 제3동 302호,,숙박,생활숙박업,33.4510754676297,126.445731514394,제주특별자치도 제주시 애월읍 광령리 215-2,제주특별자치도 제주시 애월읍 광령평화10길 65-4,제주시,,,,address,서부,Y
광령포레하우스제4동401호,제주특별자치도 제주시 애월읍 광령평화10길 65-3. 제4동 401호,,숙박,생활숙박업,33.4509830735783,126.445776199268,제주특별자치도 제주시 애월읍 광령리 215-2,제주특별자치도 제주시 애월읍 광령평화10길 65-3,제주시,,,,address,서부,Y
광이멀스테이풀빌라글램핑,제주특별자치도 제주시 한림읍 월각로 151-2. 201~305호,064-796-8811,숙박,생활숙박업,33.4058383943851,126.305659830952,제주특별자치도 제주시 한림읍 상대리 1322,제주특별자치도 제주시 한림읍 월각로 151-2,제주시,,,,address,서부,Y
그래,제주특별자치도 제주시 구좌읍 덕행로 165-2,070-8866-6623,숙박,생활숙박업,33.5333327600074,126.795381789145,제주특별자치도 제주시 구좌읍 행원리 2344,제주특별자치도 제주시 구좌읍 덕행로 165-2,제주시,064-758-0783,음식점 > 카페,http://place.map.kakao.com/1050907473,address,북부,Y
그린비치,제주특별자치도 제주시 한림읍 금능길 92,064-796-1051,숙박,생활숙박업,33.3889166906153,126.232782860472,제주특별자치도 제주시 한림읍 금능리 1480,제주특별자치도 제주시 한림읍 금능길 92,제주시,064-796-1051,여행 > 숙박 > 펜션,http://place.map.kakao.com/8196834,address,서부,Y
금단영,제주특별자치도 제주시 한경면 일주서로 4466,064-772-1579,숙박,생활숙박업,33.3619238223443,126.193621098532,제주특별자치도 제주시 한경면 금등리 658-8,제주특별자치도 제주시 한경면 일주서로 4466,제주시,010-8716-1579,여행 > 숙박 > 펜션,http://place.map.kakao.com/1334621795,address,서부,Y
나인스파빌,제주특별자치도 제주시 애월읍 하광로 518,064-727-1000,숙박,생활숙박업,33.4453952226904,126.430231943748,제주특별자치도 제주시 애월읍 광령리 2970,제주특별자치도 제주시 애월읍 하광로 518,제주시,064-727-1000,여행 > 숙박 > 펜션,http://place.map.kakao.com/1837650531,address,서부,Y
내츄럴하우스,제주특별자치도 제주시 조천읍 함와로 424,064-747-4639,숙박,생활숙박업,33.5049655106422,126.674698832054,제주특별자치도 제주시 조천읍 대흘리 172-3,제주특별자치도 제주시 조천읍 함와로 424,제주시,,,,address,북부,Y
노연스테이,제주특별자치도 제주시 노연로 37. 5~10층 (노형동),,숙박,생활숙박업,33.4862413240133,126.484039512475,제주특별자치도 제주시 노형동 914-6,제주특별자치도 제주시 노연로 37,제주시,,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/46898618,address,북부,Y
노을숲제주,제주특별자치도 제주시 애월읍 광령평화10길 65-2. 제5동 502호,,숙박,생활숙박업,33.4508814318507,126.445789214488,제주특별자치도 제주시 애월읍 광령리 215-2,제주특별자치도 제주시 애월읍 광령평화10길 65-2,제주시,,"여행 > 관광,명소 > 숲",http://place.map.kakao.com/214377173,address,서부,Y
다시김녕,제주특별자치도 제주시 구좌읍 해맞이해안로 60. 가동 1층,010-3350-1811,숙박,생활숙박업,33.5598187926307,126.763288374034,제주특별자치도 제주시 구좌읍 김녕리 483-3,제주특별자치도 제주시 구좌읍 해맞이해안로 60,제주시,010-3350-1811,여행 > 숙박 > 펜션,http://place.map.kakao.com/476764024,address,북부,Y
단겸,제주특별자치도 제주시 구좌읍 월정3길 14. 2동 2~3층,,숙박,생활숙박업,33.5554417231883,126.796551148073,제주특별자치도 제주시 구좌읍 월정리 3,제주특별자치도 제주시 구좌읍 해맞이해안로 466,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/1476716888,address,북부,Y
달숨스테이,제주특별자치도 제주시 한경면 조수1길 20-3,,숙박,생활숙박업,33.3416812876532,126.238258205794,제주특별자치도 제주시 한경면 조수리 1,,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/424133985,address,서부,Y
달콤한다락방,제주특별자치도 제주시 애월읍 유수암평화길 136. E동.C동 102.103호,,숙박,생활숙박업,33.4299836943157,126.407051384046,제주특별자치도 제주시 애월읍 유수암리 892-2,제주특별자치도 제주시 애월읍 유수암평화길 136,제주시,,,,address,서부,Y
대성휴양빌리지가르텐인애월,제주특별자치도 제주시 애월읍 하소로 684-45,064-799-7171,숙박,생활숙박업,33.4207249235354,126.393491909345,제주특별자치도 제주시 애월읍 유수암리 2991,제주특별자치도 제주시 애월읍 하소로 684-45,제주시,,,,address,서부,Y
더로그제주,제주특별자치도 제주시 애월읍 유수암로1길 43. 43호,010-8025-5162,숙박,생활숙박업,33.4423994986721,126.402232456479,제주특별자치도 제주시 애월읍 유수암리 1888-1,제주특별자치도 제주시 애월읍 유수암로 1,제주시,010-8025-5162,여행 > 숙박,http://place.map.kakao.com/547631447,address,서부,Y
더루시,제주특별자치도 제주시 애월읍 유수암로1길 41-8. 41-10호,,숙박,생활숙박업,33.4423994986721,126.402232456479,제주특별자치도 제주시 애월읍 유수암리 1888-1,제주특별자치도 제주시 애월읍 유수암로 1,제주시,,,,address,서부,Y
더바움,제주특별자치도 제주시 애월읍 하소로 784-10. 제5호동 502호,,숙박,생활숙박업,33.4157794612228,126.396388748353,제주특별자치도 제주시 애월읍 유수암리 2920-1,제주특별자치도 제주시 애월읍 하소로 784-10,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/731409951,address,서부,Y
더포레스트,제주특별자치도 제주시 애월읍 유수암로1길 43-8. 43-9호,010-2809-7189,숙박,생활숙박업,33.4423994986721,126.402232456479,제주특별자치도 제주시 애월읍 유수암리 1888-1,제주특별자치도 제주시 애월읍 유수암로 1,제주시,010-2809-7189,여행 > 숙박 > 펜션,http://place.map.kakao.com/1595286994,address,서부,Y
더포레스트하소로,제주특별자치도 제주시 애월읍 하소로 784-10. 제5호동 501호,,숙박,생활숙박업,33.4157794612228,126.396388748353,제주특별자치도 제주시 애월읍 유수암리 2920-1,제주특별자치도 제주시 애월읍 하소로 784-10,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/1401696495,address,서부,Y
더헤이든,제주특별자치도 제주시 애월읍 유수암로1길 41-2. 41-4호,,숙박,생활숙박업,33.4423994986721,126.402232456479,제주특별자치도 제주시 애월읍 유수암리 1888-1,제주특별자치도 제주시 애월읍 유수암로 1,제주시,,,,address,서부,Y
돌담하우스,제주특별자치도 제주시 애월읍 유수암로1길 43-8. 2동 1층 43-10호,,숙박,생활숙박업,33.4423994986721,126.402232456479,제주특별자치도 제주시 애월읍 유수암리 1888-1,제주특별자치도 제주시 애월읍 유수암로 1,제주시,,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/23772733,address,서부,Y
뜰안의행복,제주특별자치도 제주시 애월읍 광령평화10길 65-8. 102동 203호,,숙박,생활숙박업,33.4511203099066,126.446041522744,제주특별자치도 제주시 애월읍 광령리 217,제주특별자치도 제주시 애월읍 광령평화10길 65-8,제주시,,,,address,서부,Y
라셀,제주특별자치도 제주시 애월읍 유수암평화길 134. 105동 114.115호,,숙박,생활숙박업,33.4301434668035,126.406299537546,제주특별자치도 제주시 애월읍 유수암리 892-1,제주특별자치도 제주시 애월읍 유수암평화길 134,제주시,,,,address,서부,Y
라온제나,제주특별자치도 제주시 한경면 판포4길 11. 4동,010-8835-6445,숙박,생활숙박업,33.3602927275883,126.227722611949,제주특별자치도 제주시 한경면 판포리 4,,제주시,010-8835-6445,"문화,예술 > 미술,공예",http://place.map.kakao.com/266559605,address,서부,Y
라온힐조,제주특별자치도 제주시 한경면 판포4길 11. 1.2.3.6동,,숙박,생활숙박업,33.3602927275883,126.227722611949,제주특별자치도 제주시 한경면 판포리 4,,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/2054577491,address,서부,Y
라온힐조5동,제주특별자치도 제주시 한경면 판포4길 11. 5동,,숙박,생활숙박업,33.3602927275883,126.227722611949,제주특별자치도 제주시 한경면 판포리 4,,제주시,,,,address,서부,Y
로즈스마일,제주특별자치도 제주시 애월읍 광령평화10길 65-3. 제4동 402호,010-7533-1020,숙박,생활숙박업,33.4509826233483,126.445776309683,제주특별자치도 제주시 애월읍 광령리 215-1,제주특별자치도 제주시 애월읍 광령평화10길 65-3,제주시,010-7533-1020,여행 > 숙박 > 펜션,http://place.map.kakao.com/1092960192,keyword,서부,Y
루마인,제주특별자치도 제주시 구좌읍 해맞이해안로 2498,010-3114-1011,숙박,생활숙박업,33.4842000884119,126.901321655903,제주특별자치도 제주시 구좌읍 종달리 624,제주특별자치도 제주시 구좌읍 해맞이해안로 2498,제주시,010-3114-1011,여행 > 숙박 > 펜션,http://place.map.kakao.com/17344051,address,북부,Y
르메인호텔,제주특별자치도 제주시 한림읍 한림로 392,064-796-2255,숙박,생활숙박업,33.397083015604,126.244422211532,제주특별자치도 제주시 한림읍 협재리 1607,제주특별자치도 제주시 한림읍 한림로 392,제주시,064-796-2255,여행 > 숙박 > 호텔,http://place.map.kakao.com/649389465,address,서부,Y
마이리틀아일랜드,제주특별자치도 제주시 애월읍 유수암로1길 41-2. 203호,,숙박,생활숙박업,33.4423994986721,126.402232456479,제주특별자치도 제주시 애월읍 유수암리 1888-1,제주특별자치도 제주시 애월읍 유수암로 1,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/1894999887,address,서부,Y
마이온홈,제주특별자치도 제주시 애월읍 유수암평화길 136. C동 1층,010-2361-9908,숙박,생활숙박업,33.4299836943157,126.407051384046,제주특별자치도 제주시 애월읍 유수암리 892-2,제주특별자치도 제주시 애월읍 유수암평화길 136,제주시,010-2361-9908,여행 > 숙박 > 펜션,http://place.map.kakao.com/483861612,address,서부,Y
머무른채,제주특별자치도 제주시 애월읍 애상로 89. B.C동 1~2층,,숙박,생활숙박업,33.457972706043,126.332562379319,제주특별자치도 제주시 애월읍 애월리 209-5,제주특별자치도 제주시 애월읍 애상로 89,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/1329583188,address,서부,Y
모음집,제주특별자치도 제주시 애월읍 광령평화10길 65-8. 102동 1층 202호,0502-5550-7365,숙박,생활숙박업,33.4511190457889,126.446041100565,제주특별자치도 제주시 애월읍 광령리 217,제주특별자치도 제주시 애월읍 광령평화10길 65-8,제주시,0502-5550-7365,여행 > 숙박 > 펜션,http://place.map.kakao.com/301083608,keyword,서부,Y
미소,제주특별자치도 제주시 관덕로 41 (일도일동),,숙박,생활숙박업,33.5134116307233,126.523773316336,제주특별자치도 제주시 일도일동 1416-1,제주특별자치도 제주시 관덕로 41,제주시,,"가정,생활 > 패션 > 패션잡화점 > 액세서리",http://place.map.kakao.com/608487401,address,북부,Y
바다아리,제주특별자치도 제주시 한림읍 한림로 328. 3~4층,010-3318-1846,숙박,생활숙박업,33.392812494207,126.239983570873,제주특별자치도 제주시 한림읍 협재리 2514-4,제주특별자치도 제주시 한림읍 한림로 328,제주시,010-3318-1846,여행 > 숙박 > 펜션,http://place.map.kakao.com/2061274246,address,서부,Y
바람아래돌집,제주특별자치도 제주시 한경면 판포4길 23. 1층,,숙박,생활숙박업,33.3602927275883,126.227722611949,제주특별자치도 제주시 한경면 판포리 4,,제주시,,,,address,서부,Y
바이더힐,제주특별자치도 제주시 애월읍 항파두리로 148,064-799-1113,숙박,생활숙박업,33.4443525569631,126.403623711826,제주특별자치도 제주시 애월읍 유수암리 2049-1,제주특별자치도 제주시 애월읍 항파두리로 148,제주시,064-799-1113,여행 > 숙박 > 펜션,http://place.map.kakao.com/26457857,address,서부,Y
밧듸,제주특별자치도 제주시 애월읍 광령평화2길 142-19,064-745-5544,숙박,생활숙박업,33.4321073830509,126.433255341822,제주특별자치도 제주시 애월읍 광령리 2812-2,제주특별자치도 제주시 애월읍 광령평화2길 142-19,제주시,,,,address,서부,Y
베드라디오동문점,제주특별자치도 제주시 중앙로1길 41-1 (건입동),064-753-0400,숙박,생활숙박업,33.5181484529192,126.525124799154,제주특별자치도 제주시 건입동 1444,제주특별자치도 제주시 중앙로 1,제주시,064-726-5054,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/1990137457,address,북부,Y
보롬코지,제주특별자치도 제주시 구좌읍 해맞이해안로 402,064-782-6878,숙박,생활숙박업,33.5592883227509,126.792662392636,제주특별자치도 제주시 구좌읍 월정리 670-5,제주특별자치도 제주시 구좌읍 해맞이해안로 402,제주시,010-3734-1114,여행 > 숙박 > 펜션,http://place.map.kakao.com/213040186,address,북부,Y
봄날에햇살,제주특별자치도 제주시 애월읍 봉성로 24. 1층,010-8663-1657,숙박,생활숙박업,33.4169093481664,126.309075401012,제주특별자치도 제주시 애월읍 봉성리 4041-2,제주특별자치도 제주시 애월읍 봉성로 24,제주시,010-8663-1657,여행 > 숙박 > 펜션,http://place.map.kakao.com/1414333874,address,서부,Y
북촌플레이스Ⅰ,제주특별자치도 제주시 조천읍 일주동로 1437,,숙박,생활숙박업,33.545512488102,126.68833258812,제주특별자치도 제주시 조천읍 북촌리 1602-8,제주특별자치도 제주시 조천읍 일주동로 1437,제주시,,,,address,북부,Y
북촌플레이스Ⅱ,제주특별자치도 제주시 조천읍 일주동로 1435,,숙박,생활숙박업,33.5456751897307,126.688103523065,제주특별자치도 제주시 조천읍 북촌리 1602-1,제주특별자치도 제주시 조천읍 일주동로 1435,제주시,,,,address,북부,Y
비앤비,제주특별자치도 제주시 평전길 2-2. 1층 (삼도일동),064-755-1914,숙박,생활숙박업,33.5004777770822,126.519363469789,제주특별자치도 제주시 삼도일동 534-6,제주특별자치도 제주시 평전길 2-2,제주시,,여행 > 숙박,http://place.map.kakao.com/148001260,address,북부,Y
비자림빌리지,제주특별자치도 제주시 구좌읍 비자림로 2532-4. 제4동 1~2층,010-5439-8935,숙박,생활숙박업,33.512576341523,126.830233742749,제주특별자치도 제주시 구좌읍 평대리 2412-13,제주특별자치도 제주시 구좌읍 비자림로 2532-4,제주시,010-5439-8935,여행 > 숙박 > 펜션,http://place.map.kakao.com/1795191050,address,북부,Y
비자림빌리지1,제주특별자치도 제주시 구좌읍 비자림로 2532-1. 제1동 1~2층,,숙박,생활숙박업,33.5129307064919,126.830259851138,제주특별자치도 제주시 구좌읍 평대리 2412-7,제주특별자치도 제주시 구좌읍 비자림로 2532-1,제주시,,,,address,북부,Y
비자림빌리지2,제주특별자치도 제주시 구좌읍 비자림로 2532-2. 제2동 1~2층,,숙박,생활숙박업,33.512822153953,126.830325826377,제주특별자치도 제주시 구좌읍 평대리 2412-7,제주특별자치도 제주시 구좌읍 비자림로 2532-2,제주시,,,,address,북부,Y
비자림빌리지3,제주특별자치도 제주시 구좌읍 비자림로 2532-3. 제3동 1~2층,,숙박,생활숙박업,33.5127056993377,126.830283539024,제주특별자치도 제주시 구좌읍 평대리 2412-13,제주특별자치도 제주시 구좌읍 비자림로 2532-3,제주시,,,,address,북부,Y
비자림상떼,제주특별자치도 제주시 구좌읍 비자숲길 27,064-782-8733,숙박,생활숙박업,33.4942645884884,126.81203704493,제주특별자치도 제주시 구좌읍 평대리 3199,제주특별자치도 제주시 구좌읍 비자숲길 27,제주시,,여행 > 숙박,http://place.map.kakao.com/1107797980,address,북부,Y
사모정,제주특별자치도 제주시 조천읍 신촌남8길 90. 나동 1층,010-3456-8412,숙박,생활숙박업,33.523375591497,126.62474685228,제주특별자치도 제주시 조천읍 신촌리 841-2,제주특별자치도 제주시 조천읍 신촌남8길 90,제주시,010-3456-8412,여행 > 숙박 > 펜션,http://place.map.kakao.com/1011569531,keyword,북부,Y
서문레지던스호텔,제주특별자치도 제주시 서문로4길 16-8 (용담일동),,숙박,생활숙박업,33.5091375882584,126.512013477423,제주특별자치도 제주시 용담일동 243-5,제주특별자치도 제주시 서문로 4,제주시,,여행 > 숙박 > 호텔,http://place.map.kakao.com/83028630,address,북부,Y
소곤닥하우스,제주특별자치도 제주시 조천읍 신북로 497,064-743-6003,숙박,생활숙박업,33.5428449731662,126.663306450854,제주특별자치도 제주시 조천읍 함덕리 1240-1,제주특별자치도 제주시 조천읍 신북로 497,제주시,064-743-6003,여행 > 숙박 > 펜션,http://place.map.kakao.com/978980828,address,북부,Y
소낭 2호점,제주특별자치도 제주시 구좌읍 월정3길 7,010-6665-7149,숙박,생활숙박업,33.5554417231883,126.796551148073,제주특별자치도 제주시 구좌읍 월정리 3,제주특별자치도 제주시 구좌읍 해맞이해안로 466,제주시,010-6665-7149,여행 > 숙박 > 게스트하우스,http://place.map.kakao.com/839547566,address,북부,Y
소더스111,제주특별자치도 제주시 애월읍 유수암평화길 134. 104동 111호,,숙박,생활숙박업,33.4301434668035,126.406299537546,제주특별자치도 제주시 애월읍 유수암리 892-1,제주특별자치도 제주시 애월읍 유수암평화길 134,제주시,,,,address,서부,Y
소랑스파앤풀빌라,제주특별자치도 제주시 조천읍 곱은달남길 214-1. 1.2.7.11.12동 1.2층,064-710-1002,숙박,생활숙박업,33.4925839602363,126.670406008456,제주특별자치도 제주시 조천읍 대흘리 1089-8,제주특별자치도 제주시 조천읍 곱은달남길 214-1,제주시,064-710-1002,여행 > 숙박 > 펜션,http://place.map.kakao.com/1461253252,address,북부,Y
소소,제주특별자치도 제주시 애월읍 유수암평화길 134. 103동 108.109호,010-9593-9069,숙박,생활숙박업,33.4301434668035,126.406299537546,제주특별자치도 제주시 애월읍 유수암리 892-1,제주특별자치도 제주시 애월읍 유수암평화길 134,제주시,010-9593-9069,여행 > 숙박 > 펜션,http://place.map.kakao.com/1155190970,address,서부,Y
소소엔,제주특별자치도 제주시 애월읍 유수암평화길 134. 101동 103호,010-9593-9069,숙박,생활숙박업,33.4301434668035,126.406299537546,제주특별자치도 제주시 애월읍 유수암리 892-1,제주특별자치도 제주시 애월읍 유수암평화길 134,제주시,010-9593-9069,여행 > 숙박 > 펜션,http://place.map.kakao.com/1155190970,address,서부,Y
소소원113,제주특별자치도 제주시 애월읍 유수암평화길 134. 104동 113호,,숙박,생활숙박업,33.4301434668035,126.406299537546,제주특별자치도 제주시 애월읍 유수암리 892-1,제주특별자치도 제주시 애월읍 유수암평화길 134,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/975623972,address,서부,Y
소소원더테라스,제주특별자치도 제주시 애월읍 유수암평화길 134. 103동 107. 110호,,숙박,생활숙박업,33.4301434668035,126.406299537546,제주특별자치도 제주시 애월읍 유수암리 892-1,제주특별자치도 제주시 애월읍 유수암평화길 134,제주시,,부동산 > 주거시설,http://place.map.kakao.com/945519397,address,서부,Y
소소원더테라스104호,제주특별자치도 제주시 애월읍 유수암평화길 134. 102동 104호,,숙박,생활숙박업,33.4301434668035,126.406299537546,제주특별자치도 제주시 애월읍 유수암리 892-1,제주특별자치도 제주시 애월읍 유수암평화길 134,제주시,,,,address,서부,Y
수현재2,제주특별자치도 제주시 애월읍 유수암평화길 134. 101동 102호,,숙박,생활숙박업,33.4301434668035,126.406299537546,제주특별자치도 제주시 애월읍 유수암리 892-1,제주특별자치도 제주시 애월읍 유수암평화길 134,제주시,,,,address,서부,Y
스테이션제주,제주특별자치도 제주시 애월읍 애납로 132. A동. B동. C동,070-4242-2097,숙박,생활숙박업,33.4422575699692,126.326738780714,제주특별자치도 제주시 애월읍 납읍리 2097,제주특별자치도 제주시 애월읍 애납로 132,제주시,,"가정,생활 > 여가시설 > 오락실",http://place.map.kakao.com/1157852338,address,서부,Y
스테이여린,제주특별자치도 제주시 애월읍 유수암로1길 41-8. 41-9호,,숙박,생활숙박업,33.4423994986721,126.402232456479,제주특별자치도 제주시 애월읍 유수암리 1888-1,제주특별자치도 제주시 애월읍 유수암로 1,제주시,,,,address,서부,Y
스테이인머뭄,제주특별자치도 제주시 애월읍 하소로 784-8. 제6호동 1층 601호,,숙박,생활숙박업,33.4156236380548,126.39643874344,제주특별자치도 제주시 애월읍 유수암리 2920-1,제주특별자치도 제주시 애월읍 하소로 784-8,제주시,,,,address,서부,Y
스테이장유7,제주특별자치도 제주시 애월읍 장유길 7,010-4355-3536,숙박,생활숙박업,33.4521815533881,126.39575022826,제주특별자치도 제주시 애월읍 장전리 188-4,제주특별자치도 제주시 애월읍 장유길 7,제주시,010-4355-3536,여행 > 숙박 > 펜션,http://place.map.kakao.com/1096775916,address,서부,Y
스테이헤이븐,제주특별자치도 제주시 애월읍 애월로 11,064-800-3320,숙박,생활숙박업,33.4601140551333,126.311231581006,제주특별자치도 제주시 애월읍 애월리 2467,제주특별자치도 제주시 애월읍 애월로 11,제주시,064-799-7252,여행 > 숙박 > 펜션,http://place.map.kakao.com/1598635359,address,서부,Y
스파벨리스,제주특별자치도 제주시 조천읍 종인내길 133,064-758-0029,숙박,생활숙박업,33.4951366663104,126.62336207886,제주특별자치도 제주시 조천읍 와흘리 2160-3,제주특별자치도 제주시 조천읍 종인내길 133,제주시,064-751-9980,여행 > 숙박 > 펜션,http://place.map.kakao.com/22356594,address,북부,Y
쌩텀펜션,제주특별자치도 제주시 애월읍 광령평화2길 116-33,010-4736-2820,숙박,생활숙박업,33.43359135017902,126.4327292177064,제주특별자치도 제주시 애월읍 광령리 2786-27,제주특별자치도 제주시 애월읍 광령평화2길 116-31,제주시,010-4736-2820,여행 > 숙박 > 펜션,http://place.map.kakao.com/413938426,keyword,서부,Y
쌩텀펜션원,제주특별자치도 제주시 애월읍 광령평화2길 116-31,010-4736-2820,숙박,생활숙박업,33.43359135017902,126.4327292177064,제주특별자치도 제주시 애월읍 광령리 2786-27,제주특별자치도 제주시 애월읍 광령평화2길 116-31,제주시,010-4736-2820,여행 > 숙박 > 펜션,http://place.map.kakao.com/413938426,keyword,서부,Y
아란스테이,제주특별자치도 제주시 아란9길 6-4 (아라일동),,숙박,생활숙박업,33.47275272241825,126.54505566425294,제주특별자치도 제주시 아라일동 6091-11,제주특별자치도 제주시 아란9길 6-4,제주시,,"부동산 > 주거시설 > 빌라,주택",http://place.map.kakao.com/1624066262,keyword,북부,Y
아르떼스파앤풀빌라,제주특별자치도 제주시 조천읍 곱은달남길 214,064-710-1002,숙박,생활숙박업,33.4928317884698,126.67070314073,제주특별자치도 제주시 조천읍 대흘리 1089-40,제주특별자치도 제주시 조천읍 곱은달남길 214,제주시,064-710-1002,여행 > 숙박 > 펜션,http://place.map.kakao.com/1461253252,address,북부,Y
아모르하우스 2,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-20,064-783-1111,숙박,생활숙박업,33.5081377322485,126.901833274255,제주특별자치도 제주시 구좌읍 종달리 1361-1,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-20,제주시,,"교통,수송 > 자동차 > 전기차 충전소",http://place.map.kakao.com/463605266,address,북부,Y
알마레월정,제주특별자치도 제주시 구좌읍 월행남길 321-5. 1동 1-2층,,숙박,생활숙박업,33.5255708303456,126.785532311562,제주특별자치도 제주시 구좌읍 행원리 3272-1,제주특별자치도 제주시 구좌읍 월행남길 321-5,제주시,,여행 > 숙박 > 펜션,http://place.map.kakao.com/137060239,address,북부,Y
애월뜰안채한옥펜션,제주특별자치도 제주시 애월읍 천덕로 319. 2층,064-799-8885,숙박,생활숙박업,33.4275397476211,126.33060168682,제주특별자치도 제주시 애월읍 납읍리 1367,제주특별자치도 제주시 애월읍 천덕로 319,제주시,064-799-8885,여행 > 숙박 > 한옥숙소,http://place.map.kakao.com/1505016034,address,서부,Y
애월숲에101,제주특별자치도 제주시 애월읍 광령평화10길 65-6. 제1동 101호,010-5820-6703,숙박,생활숙박업,33.4513225846219,126.44558807816465,제주특별자치도 제주시 애월읍 광령리 215-2,제주특별자치도 제주시 애월읍 광령평화10길 65-6,제주시,010-5820-6703,여행 > 숙박 > 펜션,http://place.map.kakao.com/1381462813,keyword,서부,Y
애월숲에102,제주특별자치도 제주시 애월읍 광령평화10길 65-6. 제1동 102호,010-5820-6703,숙박,생활숙박업,33.4513306555357,126.445578346912,제주특별자치도 제주시 애월읍 광령리 215-1,제주특별자치도 제주시 애월읍 광령평화10길 65-6,제주시,010-5820-6703,여행 > 숙박 > 펜션,http://place.map.kakao.com/362205122,keyword,서부,Y
애월숲에201,제주특별자치도 제주시 애월읍 광령평화10길 65-5. 제2동 201호,,숙박,생활숙박업,33.4511740329652,126.445635379267,제주특별자치도 제주시 애월읍 광령리 215-2,제주특별자치도 제주시 애월읍 광령평화10길 65-5,제주시,,,,address,서부,Y
애월포레스트엠,제주특별자치도 제주시 애월읍 유수암평화길 136. E동. C동 101호. 104호,010-7772-4950,숙박,생활숙박업,33.4299836943157,126.407051384046,제주특별자치도 제주시 애월읍 유수암리 892-2,제주특별자치도 제주시 애월읍 유수암평화길 136,제주시,010-7772-4950,여행 > 숙박 > 펜션,http://place.map.kakao.com/968458913,address,서부,Y
어오내감성숙소커플가족독채펜션,제주특별자치도 제주시 한경면 중산간서로 3728,,숙박,생활숙박업,33.336594404654,126.258310770072,제주특별자치도 제주시 한경면 저지리 2072-1,제주특별자치도 제주시 한경면 중산간서로 3728,제주시,,,,address,서부,Y
에스더하우스,제주특별자치도 제주시 애월읍 광령평화10길 65-9. 103동 1층 301호,070-7109-4391,숙박,생활숙박업,33.4513323572925,126.445959078565,제주특별자치도 제주시 애월읍 광령리 217,제주특별자치도 제주시 애월읍 광령평화10길 65-9,제주시,070-7109-4391,여행 > 숙박 > 펜션,http://place.map.kakao.com/973036545,keyword,서부,Y
에이치하우제,제주특별자치도 제주시 중앙로 256. 3~8층 (이도이동),,숙박,생활숙박업,33.4970699055265,126.531287032187,제주특별자치도 제주시 이도이동 1010-10,제주특별자치도 제주시 중앙로 256,제주시,,"부동산 > 주거시설 > 빌라,주택",http://place.map.kakao.com/1849077973,address,북부,Y
엘쯔,제주특별자치도 제주시 애월읍 유수암평화길 136,064-747-9300,숙박,생활숙박업,33.4299836943157,126.407051384046,제주특별자치도 제주시 애월읍 유수암리 892-2,제주특별자치도 제주시 애월읍 유수암평화길 136,제주시,064-747-9300,여행 > 숙박 > 펜션,http://place.map.kakao.com/27479175,address,서부,Y
엘쯔스테이,제주특별자치도 제주시 애월읍 유수암평화길 136. E.D동 103.105호,,숙박,생활숙박업,33.4299836943157,126.407051384046,제주특별자치도 제주시 애월읍 유수암리 892-2,제주특별자치도 제주시 애월읍 유수암평화길 136,제주시,,,,address,서부,Y
